user_id,item_id,score
[2.33748463e-01 2.13316646e-01 1.28561174e+03]
[8.41819527e-01 1.64746934e-01 1.28713192e+03]
[5.68882324e-02 4.17256688e-02 1.28516959e+03]
[5.87463066e-01 1.80361863e-01 1.28649603e+03]
[9.74502676e-01 1.84201401e-01 1.28746363e+03]
[9.90532568e-01 6.66706846e-01 1.28750370e+03]
[9.87597295e-01 2.81644215e-01 1.28749636e+03]
[6.57984887e-01 2.72507054e-01 1.28667233e+03]
[6.63725390e-01 2.31986979e-01 1.28668668e+03]
[9.21323599e-01 2.12788427e-01 1.28733068e+03]
[1.70599399e-01 8.44546657e-01 1.28545387e+03]
[1.14392205e-01 1.49271451e-01 1.28531335e+03]
[3.43582033e-01 3.16355692e-01 1.28588633e+03]
[7.75648690e-01 8.03470116e-01 1.28696649e+03]
[8.31287438e-01 8.90402842e-01 1.28710559e+03]
[1.05233817e-01 3.26542152e-01 1.28529045e+03]
[1.51358615e-01 7.11816324e-01 1.28540577e+03]
[4.93941231e-02 9.73195579e-01 1.28515086e+03]
[2.50676458e-02 3.67570119e-01 1.28509004e+03]
[4.45128937e-02 7.69276289e-01 1.28513865e+03]
[3.23548355e-01 4.03427518e-01 1.28583624e+03]
[8.44709129e-01 6.51030880e-01 1.28713914e+03]
[5.49223082e-01 1.44526707e-01 1.28640043e+03]
[3.50059880e-01 7.74367922e-01 1.28590252e+03]
[1.77074986e-02 4.77001181e-02 1.28507164e+03]
[7.06334548e-01 8.88486294e-01 1.28679321e+03]
[1.88531486e-02 1.00605583e-01 1.28507450e+03]
[3.85727652e-02 7.63867299e-01 1.28512380e+03]
[5.84157924e-01 4.90910895e-01 1.28648777e+03]
[5.63831268e-01 4.33480591e-01 1.28643695e+03]
[6.04466976e-01 3.26439421e-01 1.28653854e+03]
[1.65090611e-01 2.53852202e-02 1.28544010e+03]
[8.29543688e-01 9.73457028e-01 1.28710123e+03]
[4.91603236e-01 7.91544118e-01 1.28625638e+03]
[9.19929819e-01 2.37115679e-01 1.28732719e+03]
[7.19398844e-02 7.30431771e-01 1.28520722e+03]
[9.13193060e-02 4.07869452e-01 1.28525567e+03]
[2.62998524e-02 3.23662695e-01 1.28509312e+03]
[2.69514167e-01 4.15189581e-01 1.28570116e+03]
[4.06780584e-01 6.67596403e-01 1.28604432e+03]
[8.18914452e-01 1.91354984e-01 1.28707466e+03]
[1.53146586e-02 8.75312044e-01 1.28506566e+03]
[9.72977640e-01 1.25183954e-01 1.28745981e+03]
[5.97046032e-01 6.03755391e-01 1.28651999e+03]
[4.70270725e-01 5.54245075e-01 1.28620305e+03]
[3.07259532e-02 4.64263619e-02 1.28510419e+03]
[3.26643290e-01 3.27181415e-01 1.28584398e+03]
[9.21875518e-01 3.12646563e-01 1.28733206e+03]
[4.38040062e-01 1.60853794e-01 1.28612247e+03]
[2.93061102e-01 7.72032553e-03 1.28576002e+03]
[2.52405105e-01 7.36995400e-01 1.28565838e+03]
[4.93809959e-01 8.75580113e-01 1.28626190e+03]
[8.32291694e-01 3.03511961e-01 1.28710810e+03]
[5.08622016e-01 3.36731880e-01 1.28629893e+03]
[4.19673353e-01 4.95550950e-02 1.28607655e+03]
[6.36135224e-01 9.95536066e-01 1.28661771e+03]
[6.61514929e-01 2.74271952e-01 1.28668116e+03]
[2.28969154e-01 3.94507664e-01 1.28559979e+03]
[6.03662067e-01 9.17066073e-01 1.28653653e+03]
[9.98191589e-01 7.56757361e-01 1.28752285e+03]
[5.65513104e-01 5.68724489e-01 1.28644115e+03]
[2.10327197e-01 2.03439439e-01 1.28555319e+03]
[7.66761168e-01 4.03687173e-01 1.28694427e+03]
[6.18843831e-01 7.84111771e-01 1.28657448e+03]
[8.57908845e-01 7.78966476e-01 1.28717214e+03]
[1.69148913e-01 5.34468010e-02 1.28545024e+03]
[3.08227979e-01 9.00926983e-01 1.28579794e+03]
[9.47978894e-01 3.12580274e-01 1.28739732e+03]
[4.44208586e-02 1.87583414e-01 1.28513842e+03]
[6.30497617e-01 6.07702684e-01 1.28660361e+03]
[1.25565770e-01 8.95550209e-01 1.28534128e+03]
[1.17630502e-01 1.51426356e-01 1.28532145e+03]
[3.95492750e-01 5.12596044e-01 1.28601610e+03]
[5.95813950e-01 5.25221641e-02 1.28651691e+03]
[8.80576984e-01 4.51148333e-01 1.28722881e+03]
[2.21631542e-02 2.54799456e-01 1.28508278e+03]
[3.31621989e-02 3.55585560e-01 1.28511028e+03]
[5.31433263e-01 5.75633122e-01 1.28635595e+03]
[4.16821447e-02 3.00023901e-01 1.28513158e+03]
[4.06439253e-01 8.02009583e-01 1.28604347e+03]
[8.63996710e-01 1.32129435e-01 1.28718736e+03]
[2.68757658e-01 7.56007033e-01 1.28569926e+03]
[7.67593638e-01 7.68167961e-01 1.28694635e+03]
[7.94165174e-01 1.32471603e-01 1.28701278e+03]
[5.80520394e-01 4.50479896e-01 1.28647867e+03]
[7.45386422e-01 6.57921925e-01 1.28689084e+03]
[2.00471372e-01 6.66731701e-01 1.28552855e+03]
[1.33228300e-01 6.94111453e-01 1.28536044e+03]
[3.29989266e-01 7.98877353e-01 1.28585234e+03]
[5.53331184e-01 8.12019507e-01 1.28641070e+03]
[2.41259428e-01 3.84780754e-01 1.28563052e+03]
[8.36860801e-01 1.64119696e-02 1.28711952e+03]
[3.12953208e-01 2.45961680e-01 1.28580975e+03]
[5.37830878e-01 3.21290711e-01 1.28637195e+03]
[6.17334398e-01 8.28800217e-01 1.28657071e+03]
[5.09137918e-01 8.43713685e-01 1.28630022e+03]
[7.87232724e-01 9.94049794e-01 1.28699545e+03]
[3.41295324e-01 8.52743230e-01 1.28588061e+03]
[6.92859659e-01 5.97488251e-01 1.28675952e+03]
[3.80326577e-01 3.39421717e-01 1.28597819e+03]
[1.23246470e-01 1.99767278e-01 1.28533549e+03]
[7.88760571e-01 5.89493713e-01 1.28699927e+03]
[6.97553811e-01 5.93360619e-01 1.28677125e+03]
[7.99054215e-01 8.01989366e-01 1.28702501e+03]
[5.70428479e-01 6.11632102e-01 1.28645344e+03]
[6.69996737e-01 5.77694291e-01 1.28670236e+03]
[9.89283348e-01 1.54138897e-02 1.28750058e+03]
[5.71795626e-01 4.75366159e-01 1.28645686e+03]
[2.44576093e-01 4.99475966e-01 1.28563881e+03]
[2.68597257e-01 2.38887771e-01 1.28569886e+03]
[3.62968011e-01 6.35851740e-02 1.28593479e+03]
[9.68234979e-01 4.01703472e-01 1.28744796e+03]
[8.66087624e-02 7.14353243e-01 1.28524389e+03]
[1.10737867e-01 4.32442338e-02 1.28530421e+03]
[5.60430606e-01 3.34480159e-01 1.28642845e+03]
[7.71070509e-01 7.07731479e-01 1.28695505e+03]
[5.30646625e-01 6.11600946e-01 1.28635399e+03]
[2.37956044e-01 2.74054748e-01 1.28562226e+03]
[6.43456202e-01 8.04791238e-01 1.28663601e+03]
[9.48609844e-01 4.27316307e-02 1.28739889e+03]
[7.87671082e-01 7.22087790e-01 1.28699655e+03]
[8.77470918e-01 1.37005433e-03 1.28722105e+03]
[7.86741766e-01 1.97307581e-01 1.28699422e+03]
[6.74398145e-01 4.29529944e-01 1.28671337e+03]
[2.69743550e-01 6.34078714e-01 1.28570173e+03]
[5.72109120e-01 5.34162672e-01 1.28645764e+03]
[4.98490448e-01 4.46172640e-01 1.28627360e+03]
[7.40968822e-01 9.19434548e-01 1.28687979e+03]
[7.04149311e-01 6.12734246e-01 1.28678774e+03]
[1.02669461e-01 9.13551210e-01 1.28528404e+03]
[1.91868096e-01 6.67403388e-01 1.28550704e+03]
[2.93574555e-01 9.15215849e-01 1.28576131e+03]
[1.47411957e-01 2.84243145e-01 1.28539590e+03]
[9.17803236e-01 2.21422441e-01 1.28732188e+03]
[2.06558708e-01 8.76747646e-01 1.28554377e+03]
[9.07790625e-01 5.82643967e-01 1.28729685e+03]
[5.90923195e-01 2.77979351e-01 1.28650468e+03]
[7.20398538e-01 1.45975652e-01 1.28682837e+03]
[6.84160340e-01 1.27073975e-01 1.28673777e+03]
[1.19115466e-01 2.88605328e-01 1.28532516e+03]
[4.29550152e-01 7.00523131e-01 1.28610125e+03]
[1.51212326e-01 8.77091517e-01 1.28540540e+03]
[8.20129109e-01 2.77348428e-01 1.28707769e+03]
[6.45104748e-01 9.98573470e-01 1.28664013e+03]
[4.96818449e-01 8.35718252e-01 1.28626942e+03]
[4.11422781e-01 6.02939004e-01 1.28605593e+03]
[5.47808272e-01 8.01262692e-01 1.28639689e+03]
[6.46315871e-01 9.06521187e-01 1.28664316e+03]
[2.06095725e-01 3.99736366e-01 1.28554261e+03]
[8.85508500e-01 9.13226384e-01 1.28724114e+03]
[3.58866684e-01 9.05361142e-01 1.28592454e+03]
[4.11731018e-01 3.65053674e-01 1.28605670e+03]
[6.70540722e-01 9.87303101e-01 1.28670372e+03]
[3.73730700e-01 5.30629048e-01 1.28596170e+03]
[8.92896515e-01 1.19843096e-01 1.28725961e+03]
[1.32595408e-02 7.44479764e-01 1.28506052e+03]
[2.72310881e-01 3.63710042e-01 1.28570815e+03]
[5.74057425e-01 8.53583118e-01 1.28646251e+03]
[4.01589893e-01 3.36177793e-01 1.28603134e+03]
[4.53802420e-01 4.78705348e-01 1.28616188e+03]
[8.26768787e-01 3.65358364e-01 1.28709429e+03]
[2.10843801e-01 7.78635595e-02 1.28555448e+03]
[5.11606642e-01 4.54634748e-01 1.28630639e+03]
[2.60233411e-01 7.32854121e-01 1.28567795e+03]
[4.45753671e-01 2.07937536e-01 1.28614175e+03]
[9.32384075e-02 7.39827984e-01 1.28526047e+03]
[1.82600736e-01 5.78898102e-01 1.28548387e+03]
[3.79359501e-01 3.70759801e-01 1.28597577e+03]
[8.86511775e-01 9.02242809e-01 1.28724365e+03]
[2.50642663e-01 4.67937125e-01 1.28565398e+03]
[7.10323686e-01 4.10276584e-02 1.28680318e+03]
[1.45497211e-01 8.83794056e-01 1.28539111e+03]
[9.89750025e-01 4.21198069e-01 1.28750175e+03]
[5.96553619e-01 9.17942371e-02 1.28651875e+03]
[1.54899965e-01 8.57094364e-01 1.28541462e+03]
[3.80741557e-01 6.66620301e-03 1.28597922e+03]
[2.98555965e-01 7.78551632e-01 1.28577376e+03]
[6.30872796e-01 8.21501457e-03 1.28660455e+03]
[4.53336842e-01 1.30384888e-01 1.28616071e+03]
[3.34859770e-01 8.02135282e-01 1.28586452e+03]
[6.14888540e-01 8.55612890e-01 1.28656459e+03]
[4.17527721e-01 7.37880393e-01 1.28607119e+03]
[3.62215218e-01 3.06502999e-01 1.28593291e+03]
[5.32477121e-01 5.52311563e-01 1.28635856e+03]
[5.17870794e-01 9.81188839e-01 1.28632205e+03]
[9.32258916e-01 1.83233304e-01 1.28735802e+03]
[5.21335429e-01 7.75219715e-01 1.28633071e+03]
[8.15100801e-01 6.84642253e-01 1.28706512e+03]
[8.76770276e-01 5.66405327e-01 1.28721930e+03]
[4.21771110e-01 5.82174716e-01 1.28608180e+03]
[2.85441228e-01 5.55631084e-01 1.28574097e+03]
[2.95589843e-01 8.81258772e-01 1.28576634e+03]
[6.54485691e-01 9.69627475e-01 1.28666358e+03]
[2.87241374e-01 6.09719531e-01 1.28574547e+03]
[7.50621407e-01 9.46046824e-01 1.28690392e+03]
[9.07961533e-01 5.95612871e-01 1.28729727e+03]
[4.62134794e-01 5.13965837e-01 1.28618271e+03]
[4.87217481e-01 1.87128756e-01 1.28624541e+03]
[2.95332647e-01 6.09427639e-01 1.28576570e+03]
[5.31720069e-01 3.50993590e-01 1.28635667e+03]
[6.63247072e-01 5.48895610e-01 1.28668549e+03]
[2.22243164e-01 7.45029724e-02 1.28558298e+03]
[7.55768515e-01 4.59998401e-01 1.28691679e+03]
[6.54879147e-01 1.90880365e-01 1.28666457e+03]
[4.73083945e-01 6.97935778e-01 1.28621008e+03]
[8.78715784e-01 4.94383728e-01 1.28722416e+03]
[8.40750672e-01 4.71499214e-01 1.28712925e+03]
[1.74475456e-01 3.52067379e-01 1.28546356e+03]
[3.63437728e-02 7.75551780e-01 1.28511823e+03]
[6.27119151e-01 3.18476256e-01 1.28659517e+03]
[8.36785009e-01 9.15873956e-01 1.28711933e+03]
[1.88781417e-01 6.49591817e-01 1.28549932e+03]
[1.98819510e-01 7.18013433e-01 1.28552442e+03]
[1.92584392e-01 7.58402937e-02 1.28550883e+03]
[5.95040544e-01 9.67248794e-01 1.28651497e+03]
[7.71017693e-01 8.86073866e-01 1.28695491e+03]
[3.32173494e-01 1.49429471e-01 1.28585780e+03]
[3.66096353e-01 8.34587728e-01 1.28594261e+03]
[5.50147531e-01 3.70167604e-01 1.28640274e+03]
[2.59113571e-01 1.21952674e-01 1.28567515e+03]
[5.54010113e-01 3.54514831e-01 1.28641240e+03]
[2.33087702e-01 6.12326973e-01 1.28561009e+03]
[8.58200144e-02 8.26013784e-01 1.28524192e+03]
[9.97636147e-01 9.79840844e-01 1.28752146e+03]
[5.23861961e-01 6.71756198e-01 1.28633703e+03]
[4.46752986e-01 9.99299625e-01 1.28614425e+03]
[8.79908884e-01 6.89996358e-01 1.28722714e+03]
[8.71286830e-01 1.81989728e-01 1.28720559e+03]
[2.91762275e-01 7.55484371e-01 1.28575678e+03]
[5.38185044e-01 5.22103069e-01 1.28637283e+03]
[3.33357823e-01 3.20591312e-01 1.28586076e+03]
[5.60152747e-01 5.94568322e-01 1.28642775e+03]
[1.61100410e-01 7.20566066e-01 1.28543012e+03]
[2.17521699e-01 8.02855532e-02 1.28557117e+03]
[2.67596390e-01 8.75785263e-01 1.28569636e+03]
[4.69880931e-01 2.19779581e-01 1.28620207e+03]
[1.56531775e-01 2.06232680e-01 1.28541870e+03]
[6.73640808e-01 6.01493298e-01 1.28671147e+03]
[7.31849151e-01 7.95389630e-02 1.28685699e+03]
[5.83210822e-01 6.73927362e-02 1.28648540e+03]
[1.83202556e-01 8.03318806e-01 1.28548538e+03]
[6.73408904e-01 9.76759457e-01 1.28671089e+03]
[5.07847200e-01 6.41790019e-01 1.28629699e+03]
[3.81157728e-01 6.80015540e-01 1.28598026e+03]
[7.76572895e-01 8.69545799e-01 1.28696880e+03]
[4.58333507e-01 4.66901687e-01 1.28617320e+03]
[7.97141113e-01 8.84739400e-01 1.28702022e+03]
[1.55278548e-01 3.84094055e-01 1.28541557e+03]
[7.35489152e-01 9.49314050e-01 1.28686609e+03]
[6.28324222e-01 2.47507938e-01 1.28659818e+03]
[3.01269748e-01 3.45044286e-02 1.28578054e+03]
[6.27070622e-01 8.08593298e-01 1.28659505e+03]
[1.71062996e-02 8.68118255e-01 1.28507014e+03]
[4.11712805e-01 1.75514480e-01 1.28605665e+03]
[1.71421259e-01 5.32466819e-01 1.28545592e+03]
[9.20786452e-01 4.37283966e-01 1.28732934e+03]
[8.83312340e-02 3.77486996e-01 1.28524820e+03]
[2.55247719e-01 8.65929511e-01 1.28566549e+03]
[3.26539485e-01 7.73173220e-01 1.28584372e+03]
[8.93096576e-01 4.06452890e-01 1.28726011e+03]
[7.76221606e-01 8.48961323e-02 1.28696792e+03]
[8.00674349e-01 7.34280425e-01 1.28702906e+03]
[6.54328994e-02 6.56000599e-01 1.28519095e+03]
[6.21808693e-01 5.54081927e-01 1.28658189e+03]
[2.76144559e-01 7.07116820e-01 1.28571773e+03]
[1.95877348e-01 3.81747836e-01 1.28551706e+03]
[2.83596490e-01 2.81788218e-01 1.28573636e+03]
[6.76914936e-01 7.26821585e-03 1.28671966e+03]
[9.17165066e-01 3.33851896e-01 1.28732028e+03]
[1.37407527e-01 6.17181950e-02 1.28537089e+03]
[4.87834167e-01 3.66184642e-01 1.28624696e+03]
[5.91376698e-01 4.00649723e-01 1.28650581e+03]
[3.27901196e-01 3.47691381e-01 1.28584712e+03]
[5.01117132e-01 1.46551702e-01 1.28628016e+03]
[6.75589749e-01 5.26434547e-01 1.28671634e+03]
[6.16891410e-01 2.91276151e-01 1.28656960e+03]
[1.73235359e-01 6.22803368e-01 1.28546046e+03]
[6.46081335e-01 4.22735204e-01 1.28664257e+03]
[1.31929327e-01 3.08840209e-01 1.28535719e+03]
[3.86207811e-01 3.66853985e-01 1.28599289e+03]
[9.98097445e-01 5.40744911e-01 1.28752261e+03]
[5.17289337e-01 6.28192661e-01 1.28632059e+03]
[2.63944988e-01 6.32742820e-02 1.28568723e+03]
[5.97217976e-01 3.66565002e-01 1.28652042e+03]
[3.59072726e-01 2.29906282e-01 1.28592505e+03]
[1.71213402e-01 9.14444115e-02 1.28545540e+03]
[9.43360380e-01 4.98014286e-01 1.28738577e+03]
[6.45920593e-01 2.80580517e-01 1.28664217e+03]
[5.15878287e-01 5.22998407e-01 1.28631707e+03]
[2.52374577e-01 5.19687372e-01 1.28565831e+03]
[8.56868703e-01 1.67372964e-01 1.28716954e+03]
[8.46665414e-01 4.68749275e-01 1.28714403e+03]
[1.96090114e-01 3.58115674e-01 1.28551760e+03]
[3.10898253e-01 4.49250123e-01 1.28580462e+03]
[5.02734186e-01 5.05303985e-01 1.28628421e+03]
[7.00103081e-01 7.04482692e-01 1.28677763e+03]
[1.54761569e-01 1.99101137e-01 1.28541427e+03]
[7.71696841e-02 6.80413834e-01 1.28522029e+03]
[3.23651431e-01 6.63960515e-01 1.28583650e+03]
[5.31072305e-01 3.48670360e-01 1.28635505e+03]
[1.90074864e-01 5.21095232e-01 1.28550256e+03]
[3.43947660e-01 8.78001690e-01 1.28588724e+03]
[7.40784858e-02 8.42829046e-02 1.28521257e+03]
[4.32756975e-02 3.77325399e-01 1.28513556e+03]
[1.15619265e-01 9.41708776e-01 1.28531642e+03]
[7.33506036e-01 7.60778517e-02 1.28686114e+03]
[5.18810948e-01 1.77611829e-01 1.28632440e+03]
[9.13004937e-01 1.11409625e-01 1.28730988e+03]
[3.41959832e-02 7.81992262e-01 1.28511286e+03]
[4.31468795e-01 5.99739661e-01 1.28610604e+03]
[8.54650909e-01 5.35160244e-01 1.28716400e+03]
[4.18932721e-02 9.33975780e-01 1.28513210e+03]
[7.23142571e-01 8.40814055e-01 1.28683523e+03]
[7.63028414e-01 7.86258340e-01 1.28693494e+03]
[5.62349760e-01 3.79415383e-01 1.28643324e+03]
[1.92542448e-01 7.88431849e-02 1.28550873e+03]
[4.42365752e-01 7.71271412e-01 1.28613328e+03]
[7.64976658e-01 6.24651719e-01 1.28693981e+03]
[4.73175596e-01 4.25481980e-01 1.28621031e+03]
[3.95582079e-01 2.59194763e-01 1.28601633e+03]
[8.09142332e-01 6.57068453e-01 1.28705023e+03]
[8.92500786e-01 4.88970867e-02 1.28725862e+03]
[6.50634176e-01 1.27658231e-01 1.28665396e+03]
[2.82973796e-01 3.66207425e-02 1.28573480e+03]
[1.76082969e-01 5.67457559e-01 1.28546758e+03]
[1.52489177e-01 1.86493328e-01 1.28540859e+03]
[4.24825495e-01 1.48673915e-01 1.28608943e+03]
[9.33033287e-01 4.32591098e-01 1.28735995e+03]
[2.26727401e-01 8.67605338e-01 1.28559419e+03]
[7.51785130e-01 5.33908636e-01 1.28690683e+03]
[8.41332840e-01 4.78780468e-01 1.28713070e+03]
[1.06604399e-01 6.59664171e-01 1.28529388e+03]
[6.84967322e-01 3.36361340e-01 1.28673979e+03]
[8.34897972e-01 1.73233232e-01 1.28711462e+03]
[7.33953106e-01 1.44532784e-01 1.28686225e+03]
[4.97844191e-01 8.66587400e-01 1.28627198e+03]
[5.86264387e-02 1.92816896e-01 1.28517394e+03]
[8.93769707e-03 7.97536314e-01 1.28504971e+03]
[4.43761855e-01 6.71136781e-01 1.28613677e+03]
[3.11587129e-01 4.65265504e-01 1.28580634e+03]
[1.28236962e-02 9.75830888e-01 1.28505943e+03]
[9.19467106e-01 1.82089840e-01 1.28732604e+03]
[6.87171067e-01 7.10098440e-01 1.28674530e+03]
[6.93137317e-02 2.68479524e-02 1.28520065e+03]
[4.23690492e-01 1.47832207e-01 1.28608660e+03]
[3.52641764e-02 1.26250586e-01 1.28511553e+03]
[4.33393593e-01 3.51974561e-01 1.28611085e+03]
[8.54326478e-01 8.31205659e-01 1.28716319e+03]
[5.62635088e-01 2.29283970e-01 1.28643396e+03]
[8.10733805e-01 7.34935139e-01 1.28705420e+03]
[7.64165050e-01 9.66095681e-01 1.28693778e+03]
[8.69796931e-01 7.04987267e-02 1.28720186e+03]
[5.89208258e-01 5.61014087e-01 1.28650039e+03]
[2.20881030e-01 9.42270285e-01 1.28557957e+03]
[2.02123597e-01 2.31258028e-01 1.28553268e+03]
[5.12564505e-01 2.64925759e-01 1.28630878e+03]
[9.49361935e-01 3.63480182e-01 1.28740078e+03]
[6.31331013e-01 4.13872146e-01 1.28660570e+03]
[2.93861604e-01 7.47224674e-01 1.28576202e+03]
[1.31592262e-01 1.44930886e-02 1.28535635e+03]
[2.68241987e-01 3.45518010e-01 1.28569798e+03]
[1.82259036e-01 4.03343894e-01 1.28548302e+03]
[6.56192916e-01 9.10526009e-01 1.28666785e+03]
[8.94396646e-01 2.66495251e-01 1.28726336e+03]
[8.50382411e-01 7.04442428e-01 1.28715333e+03]
[4.79703777e-03 2.67387894e-01 1.28503936e+03]
[6.76456080e-01 2.04620301e-02 1.28671851e+03]
[2.54522325e-01 8.64333435e-01 1.28566368e+03]
[1.73413159e-01 3.84170005e-01 1.28546090e+03]
[9.55014638e-01 2.27724111e-01 1.28741491e+03]
[3.60814675e-01 6.83630296e-01 1.28592941e+03]
[6.63284066e-01 4.85638018e-01 1.28668558e+03]
[4.62025660e-01 7.44128143e-01 1.28618243e+03]
[3.52820960e-01 6.86847663e-01 1.28590942e+03]
[2.25485835e-01 8.55185071e-01 1.28559108e+03]
[2.66504705e-01 5.50926170e-01 1.28569363e+03]
[4.91242098e-02 7.05382373e-01 1.28515018e+03]
[1.82973679e-01 3.45343285e-01 1.28548480e+03]
[5.86185410e-01 3.09666026e-01 1.28649283e+03]
[8.60758126e-01 4.98158290e-01 1.28717927e+03]
[7.42223578e-01 8.18097285e-02 1.28688293e+03]
[1.77840844e-01 3.41768166e-01 1.28547197e+03]
[5.45635629e-01 4.79912602e-01 1.28639146e+03]
[4.32180472e-01 2.61590438e-01 1.28610782e+03]
[5.16131998e-01 2.61568187e-01 1.28631770e+03]
[7.86190547e-02 7.95955249e-01 1.28522392e+03]
[8.48876671e-01 9.35248269e-01 1.28714956e+03]
[6.02203047e-01 2.25529965e-01 1.28653288e+03]
[8.67659882e-01 1.94439006e-01 1.28719652e+03]
[8.51641671e-02 2.14397064e-01 1.28524028e+03]
[4.84095501e-01 6.48291919e-01 1.28623761e+03]
[6.74803720e-01 1.45488717e-01 1.28671438e+03]
[2.19122332e-01 4.43301409e-01 1.28557518e+03]
[5.45204016e-01 5.41860278e-01 1.28639038e+03]
[8.06195350e-01 7.70995218e-01 1.28704286e+03]
[7.59716004e-01 2.55945045e-01 1.28692666e+03]
[7.84201523e-01 1.22001135e-01 1.28698787e+03]
[1.50971593e-01 8.43259192e-01 1.28540480e+03]
[5.52821242e-01 4.96942307e-01 1.28640942e+03]
[1.43928239e-01 9.29619050e-01 1.28538719e+03]
[3.59913725e-01 6.75692373e-01 1.28592715e+03]
[7.14790537e-01 4.67059441e-01 1.28681435e+03]
[6.36336927e-01 9.38669166e-02 1.28661821e+03]
[6.43709365e-01 4.51265941e-01 1.28663664e+03]
[4.64855920e-01 6.68126278e-01 1.28618951e+03]
[4.05203500e-01 6.26600388e-01 1.28604038e+03]
[3.51414958e-01 5.14169633e-01 1.28590591e+03]
[6.06798440e-02 3.56476916e-01 1.28517907e+03]
[8.78298156e-01 8.36957997e-01 1.28722312e+03]
[3.77167662e-01 6.83550468e-02 1.28597029e+03]
[9.64716095e-01 3.43530764e-01 1.28743916e+03]
[6.46696702e-02 2.41997274e-01 1.28518904e+03]
[2.58032728e-01 8.32807707e-01 1.28567245e+03]
[3.33620832e-01 4.24028711e-01 1.28586142e+03]
[4.78136648e-01 1.22655197e-01 1.28622271e+03]
[7.48127002e-01 5.50141927e-01 1.28689769e+03]
[2.29329720e-01 1.80226108e-01 1.28560069e+03]
[3.91297319e-01 8.62354939e-01 1.28600561e+03]
[6.91418619e-01 1.45347880e-01 1.28675592e+03]
[6.81330753e-01 2.36652473e-01 1.28673070e+03]
[8.78467957e-02 5.53737949e-01 1.28524699e+03]
[5.90823493e-01 2.06494513e-01 1.28650443e+03]
[7.41065926e-01 8.44785537e-01 1.28688004e+03]
[4.41031912e-01 7.23830264e-01 1.28612995e+03]
[2.13180475e-01 9.54931785e-01 1.28556032e+03]
[6.76998005e-01 9.47838679e-01 1.28671987e+03]
[2.53614331e-01 4.38460926e-01 1.28566141e+03]
[7.43681648e-01 4.33622489e-01 1.28688657e+03]
[8.79312022e-01 2.41734457e-01 1.28722565e+03]
[7.91156223e-01 5.29725369e-01 1.28700526e+03]
[4.67892925e-01 3.12871037e-01 1.28619710e+03]
[4.97785706e-01 7.88626371e-01 1.28627183e+03]
[4.90459950e-01 1.79421069e-01 1.28625352e+03]
[4.38512575e-01 4.77137176e-01 1.28612365e+03]
[4.74049815e-01 7.49350927e-01 1.28621249e+03]
[3.00913620e-01 6.78255350e-01 1.28577965e+03]
[9.20211296e-01 9.99715945e-01 1.28732790e+03]
[5.57342001e-01 3.98867734e-01 1.28642073e+03]
[4.38871821e-01 1.50824717e-01 1.28612455e+03]
[6.62333452e-01 9.14288631e-01 1.28668320e+03]
